SOURCE	TARGET	ENZYMES
C16622	C07447	2.3.1.5
C16622	C16420	2.3.1.5
C16622	C13747	2.3.1.5
C16622	C16396	2.3.1.5
C16622	C07054	2.3.1.5
C16622	C16365	2.3.1.5
C16622	C07585	2.3.1.5
C07447	C16420	2.3.1.5
C07447	C13747	2.3.1.5
C07447	C16396	2.3.1.5
C07447	C07054	2.3.1.5
C07447	C16365	2.3.1.5
C07447	C07585	2.3.1.5
C16420	C13747	2.3.1.5
C16420	C16396	2.3.1.5
C16420	C07054	2.3.1.5
C16420	C16365	2.3.1.5
C16420	C07585	2.3.1.5
C13747	C16396	2.3.1.5
C13747	C07054	2.3.1.5
C13747	C16365	2.3.1.5
C13747	C07585	2.3.1.5
C16396	C07054	2.3.1.5
C16396	C16365	2.3.1.5
C16396	C07585	2.3.1.5
C07054	C16365	2.3.1.5
C07054	C07585	2.3.1.5
C16365	C07585	2.3.1.5
